# Simulated random data file for batch processing homework 11
# timestamp: 2022-04-06 14:23:53
# GLS
# --------------------

"var_x","var_y"
0.947100623920847,0.0766429172363132
0.152902091848054,0.567117167171091
0.792976067853993,0.273728219093755
0.425603859224876,0.345357482787222
-0.539837407835478,0.80851719644852
1.20325569811725,0.881418517557904
0.797142320696294,0.601331105222926
0.966610538831924,0.837381418794394
-0.374581938440689,0.158921737223864
0.525758125876568,0.947162319440395
0.857919292292875,0.359392503276467
1.83428052393336,0.642325658584014
1.34161861725902,0.351575463777408
0.091607222697587,0.59894828684628
0.531042854151062,0.544126318767667
1.63685950141829,0.467469335068017
0.893792172299699,0.0940511387307197
1.00736520041286,0.797076266957447
0.392058717763644,0.314284739550203
0.147199689145011,0.934132133610547
0.535080942376029,0.222319930326194
0.290078583537903,0.267285066423938
0.0657300431366804,0.663293242687359
0.67086210068137,0.374144543195143
1.1073363213815,0.890888765454292
0.984598415511314,0.00777466222643852
1.19175918646934,0.627580522326753
0.252364499786382,0.439263055101037
0.269745345507921,0.0467548128217459
-0.41677614343377,0.945879153674468
-0.098030990011498,0.76821560668759
0.999050745177429,0.134784252149984
0.920271836475374,0.120154677191749
0.506259011103467,0.724409154150635
0.61257847387082,0.860640158178285
0.164020810883262,0.750517998589203
0.884872572332342,0.212841273518279
0.657619847228612,0.884665946708992
0.822195738587234,0.932559926994145
0.372861190060463,0.219939189497381
0.179949357914379,0.503611196763813
0.217423873341604,0.393199876882136
0.65088287756202,0.91317321988754
0.441819182088693,0.212313202209771
1.16895850576048,0.0905054518952966
1.43502263527256,0.853872417472303
0.514198120237612,0.122380544897169
0.494682772224373,0.448706541443244
0.728344306697146,0.284441535593942
1.36071873059864,0.187912780791521
1.80910225410301,0.312274849275127
0.860310160000557,0.984819981036708
0.766936644871827,0.755499925930053
0.254042317375311,0.853799690725282
0.741334991690403,0.929485217202455
-0.00310123474166657,0.552121080225334
0.748103935122667,0.519017671002075
0.369236296539125,0.896177378948778
0.349351285716805,0.987303933361545
0.61255619344996,0.26515556150116
1.21700566485602,0.215568584855646
1.19448565167053,0.965758777456358
0.684237340639705,0.662278842646629
0.522224985855378,0.83460739441216
-0.67526045961454,0.282996733440086
1.37744938110065,0.579500718973577
0.334448783667519,0.659824312897399
0.0705138708361036,0.834915408398956
0.626963721088594,0.482436583610252
0.530976349200369,0.693687607068568
0.488263675592547,0.606390594504774
0.870241610314105,0.27371138217859
0.32846052209713,0.252376538002864
0.886721730485258,0.378520017722622
1.10036650181667,0.691180118825287
0.00271012682580807,0.786315381759778
1.38797132000905,0.878925428260118
-0.614087151832907,0.693078602198511
1.16002089555041,0.0295714929234236
0.554561023857356,0.671504858415574
1.62855578572904,0.0851493626832962
0.605904631962209,0.566885273903608
0.643973831849483,0.806984208058566
0.413320398699,0.38718620990403
0.708431764548431,0.320965500315651
0.581647544390334,0.412084404844791
0.362078930053614,0.282299942569807
0.892506604239357,0.0857874494977295
0.430911436578007,0.656050680670887
0.638896478092763,0.996171957580373
0.150518107060863,0.00936798891052604
0.093772605860392,0.855263046687469
0.712796334665867,0.269634164404124
1.33127453064004,0.772813606541604
0.577008499848897,0.614380216924474
0.200370724611986,0.730333086103201
-0.0796179865242227,0.771506658289582
