# Simulated random data file for batch processing homework 11
# timestamp: 2022-04-06 14:23:53
# GLS
# --------------------

"var_x","var_y"
0.961696447810515,0.343319446779788
0.703964815458651,0.989884900627658
1.31762990740958,0.644230442820117
0.353144342212347,0.294541788985953
0.9686352828382,0.327732556732371
0.329921262942909,0.543598878197372
1.22247540715903,0.707196697592735
0.998833904371634,0.334571397863328
0.537197601058983,0.0160420306492597
0.792955318816382,0.428496508160606
0.264597764882491,0.250935855088755
1.28070389917444,0.0327684520743787
0.873852348334312,0.738325246376917
1.33334629559434,0.369188690790907
0.301427067838484,0.372930199140683
0.21403935312133,0.0434214442502707
0.512174582250489,0.208352606976405
0.367810150212065,0.340589879779145
0.438826759040474,0.566672537010163
1.59417322363387,0.0328246611170471
1.34877240100661,0.487019383348525
1.49704492047377,0.878597823670134
0.584038047737679,0.110281139612198
0.991510211123105,0.621764224953949
0.821815437278694,0.352317958138883
-0.0028460785490656,0.508490379201248
1.09372711059403,0.72878483729437
0.76892523064535,0.667679082369432
0.858198857761717,0.0675169087480754
1.08954164157891,0.620399561943486
0.309423414814265,0.222673163749278
-0.386687509206298,0.788853815523908
-0.101858546007311,0.854092444293201
1.07925798214766,0.952540488447994
0.284226330547409,0.590997552499175
1.53746421982714,0.279296946944669
0.110686106550096,0.98284478764981
0.898553114583529,0.128156828926876
0.893898166658222,0.354980449890718
1.02204248534235,0.273964454419911
0.792490502161763,0.0161911784671247
0.974665108403157,0.147158965235576
0.744094581244653,0.171715822303668
0.842568412558119,0.732994294492528
0.328087979640553,0.159997168928385
0.788288805543016,0.113375339657068
0.554717457364566,0.586917593842372
0.849186893461572,0.817861140472814
0.393327613294931,0.531462634215131
0.384069166242028,0.376089318888262
0.50112370440833,0.486481972271577
0.951970412238032,0.698382222792134
0.52965412609823,0.82353715505451
0.535221426653496,0.717475468060002
0.605813247800063,0.263158784713596
-0.0480163175588788,0.922987084602937
1.13201172826144,0.170446977484971
0.5552990577913,0.0263567422516644
-0.107083340095349,0.658338798442855
0.567157896951358,0.331178856315091
1.04452708095735,0.48242660658434
0.578396099358796,0.389987478032708
0.626195330365412,0.714524826500565
1.17685771152502,0.123939572600648
-0.665987728656276,0.880582166370004
