# Simulated random data file for batch processing homework 11
# timestamp: 2022-04-06 14:23:53
# GLS
# --------------------

"var_x","var_y"
0.668880090095038,0.814940778771415
0.210937453595233,0.652046155882999
0.584698167034026,0.558894088258967
1.04044104772807,0.246545225381851
-0.0889808584917958,0.142317303689197
0.469739747978549,0.813609122531489
1.27747898682494,0.390998168615624
0.858313919948504,0.282455136999488
1.72041397008804,0.322025770321488
0.866970493529781,0.553915598429739
-0.24298825978345,0.742532522184774
-0.385439343389385,0.649029766209424
0.051589364510763,0.454710818594322
1.08955392959001,0.32044313964434
-0.285092207580431,0.0366775910370052
1.04980426500686,0.612605312140658
