# Simulated random data file for batch processing homework 11
# timestamp: 2022-04-06 14:23:53
# GLS
# --------------------

"var_x","var_y"
0.579355522734486,0.749145334586501
0.762519930145902,0.164210186572745
0.66597999202791,0.179970768745989
0.574995803206619,0.150929774623364
0.607073829253309,0.0077464438509196
0.519634680223942,0.373310023918748
0.266360690818124,0.46150607871823
-0.0612848771074798,0.596426211297512
1.57121969501526,0.566892945207655
0.158696342737568,0.921808816958219
0.111805653509306,0.115036218659952
1.20205376215438,0.265976818744093
0.570175174104173,0.954244329826906
-0.128363537258276,0.309111390961334
0.841258941733752,0.767998320283368
0.172929939920118,0.698490668553859
1.12467447219054,0.825414171442389
1.46321029980084,0.667271917918697
-0.0725020083311758,0.331872119801119
1.32125460701692,0.736177087761462
0.425015145697449,0.269699045456946
0.272737785613428,0.0643494890537113
1.70270635206865,0.494225293863565
1.15189696327464,0.512970310170203
1.01752121671821,0.411462860647589
1.0658925151856,0.889825929189101
0.346652289286589,0.496191611047834
0.762326798669105,0.0601376781705767
0.378518214911592,0.999811748275533
0.865010088424727,0.541596190538257
1.61824940150893,0.818317735567689
0.765954457325704,0.359110416844487
0.609096436970506,0.440394139615819
0.603466655227092,0.767243399983272
1.10252410489503,0.523456287570298
0.0174515301647142,0.529985243454576
0.247972313441641,0.732055308995768
0.876431626173329,0.405852950410917
0.586616220845463,0.9878106394317
0.442080196506337,0.36464849836193
0.310452498827489,0.974676345940679
1.15061561325994,0.159371289424598
1.40938124369962,0.0886444435454905
1.1463834478877,0.442391491495073
0.502049998349418,0.340399111388251
0.437508020153251,0.479620330501348
0.724166286475117,0.889516375726089
